PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00Yqw,1Qbk1b1r/4rpp1/p1BP3p/8/3q4/6P1/1PP3PP/1K5R b - - 0 33,e7d7 c6d7 d4c5 d7c8,1895,75,67,52,crushing middlegame pin short,https://lichess.org/bJncxL9v/black#65,
00Yuf,5rk1/n1q2ppp/1p1bpn2/1B1p1b2/NP1P4/P3PN2/3B1PPP/3Q1RK1 w - - 0 19,b5e2 f5c2 d1a1 c2a4,1931,73,95,13432,advantage interference middlegame short,https://lichess.org/1vvu6Sdh#36,Slav_Defense Slav_Defense_Quiet_Variation
00Z8S,8/5p2/4p1k1/4P3/8/1R4Pn/1P2Kp2/5N1r w - - 2 46,b3f3 h3g1 e2f2 g1f3,1423,174,50,13,crushing endgame fork short,https://lichess.org/9gYe3YHy#90,
00ZAn,rnbqk1nr/ppp1b1pp/3p4/4p3/2B1P3/5N2/PPPP2PP/RNBQK2R w KQkq - 0 6,f3e5 d6e5 d1h5 g7g6 h5e5 g8f6,1801,75,84,139,advantage hangingPiece long opening,https://lichess.org/uS929Njx#10,Kings_Gambit Kings_Gambit_Other_variations
00ZDZ,8/pp4k1/2p3p1/3nRr2/3P1Pp1/2P3K1/PP6/5R2 w - - 3 36,g3g4 f5e5 d4e5 d5e3 g4f3 e3f1,1622,74,96,3031,advantage endgame fork long,https://lichess.org/G2FHAUMb#70,
00ZEW,r1b5/pppqNkp1/3p3p/6rn/1PP2p1N/P5P1/4Q2P/4RRK1 b - - 3 22,g5e5 e2h5 e5h5 f1f4 f7e8 e7g6,2286,83,90,1692,advantage discoveredAttack long middlegame pin sacrifice,https://lichess.org/cjMxj5uZ/black#43,
00ZEc,1r3bk1/5p2/3P1qRP/r1n1p3/ppB5/P2Q1P2/1PP5/1K6 b - - 0 35,g8h7 g6g7 h7h6 d3h7,1798,74,96,15608,doubleCheck mate mateIn2 middlegame short,https://lichess.org/7IfLNNVB/black#69,
00ZK8,r1bq1b1r/pp3kpp/3p1n2/3Q4/2n1P3/5N2/PP3PPP/RNB1K2R b KQ - 1 10,c8e6 f3g5 f7g6 d5e6,2380,75,82,328,advantage deflection opening short,https://lichess.org/NOQlRyAF/black#19,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00ZKw,rn1q1r1k/ppp5/1b2ppQ1/6B1/8/2P5/PP4PP/RN3R1K w - - 2 18,f1f6 d8d1 f6f1 f8f1,1017,96,54,35,backRankMate mate mateIn2 middlegame short,https://lichess.org/eyMv5HY5#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit
00ZN7,3q2k1/8/Q2p2p1/3P1p1p/1p2P1nP/1Pp5/2P3P1/5R1K w - - 0 36,e4f5 d8h4 h1g1 h4h2,1009,75,100,385,endgame mate mateIn2 short,https://lichess.org/U0LXbVT4#70,
00ZPK,5r2/R2R1pk1/P7/5pp1/8/1KP5/5r2/8 b - - 0 44,g5g4 d7f7 f8f7 a7f7 g7f7 a6a7,919,91,94,1071,advancedPawn advantage endgame long master rookEndgame sacrifice,https://lichess.org/Y6yYxIcG/black#87,
00ZSZ,3r4/6pp/pNnNpk2/1p6/3pR3/8/PPP2PPK/8 w - - 4 32,e4f4 f6e5 d6f7 e5f4 f7d8 c6d8,1027,79,94,1060,advantage defensiveMove endgame long,https://lichess.org/66DBsV70#62,
00ZWD,6k1/4bpp1/1q2p3/p2pP1N1/3P3P/1P1Q2K1/5P2/8 b - - 0 33,b6b4 d3h7 g8f8 h7h8,769,102,94,277,endgame mate mateIn2 short,https://lichess.org/2rMTqooF/black#65,
00ZWf,r1b2bnr/ppQp3p/2n2q1k/6pP/2B1P3/3P4/PPP2PP1/RNB1K2R w KQ - 1 11,c2c3 f8d6 c7d6 f6d6,1368,75,96,8581,crushing middlegame short trappedPiece,https://lichess.org/bFAkQOCQ#20,Kings_Pawn_Game Kings_Pawn_Game_Damiano_Defense
00ZeT,1Q1k4/4r3/2q4p/2p1pp1P/2Bb4/1P6/P6K/4R3 b - - 4 43,d8d7 c4b5 c6b5 b8b5,1296,75,96,23596,crushing endgame pin short,https://lichess.org/c6iAy1Zc/black#85,
00Zh6,r1bqkn1r/ppb1n1pp/2p1pB2/4N3/3PN3/3B4/PPPQ1PPP/R3K2R b KQkq - 0 12,g7f6 e4f6,921,77,89,127,mate mateIn1 middlegame oneMove,https://lichess.org/SWXElkIy/black#23,French_Defense French_Defense_Normal_Variation
00Zit,r3kb1r/ppp2pp1/3p4/1P2p3/2P3pn/2N1P2q/PB1P1P1N/R2Q1RK1 w kq - 0 15,d1g4 h4f3 h2f3 h3g4,1142,75,90,525,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/3L9d0QhX#28,Polish_Opening Polish_Opening_Czech_Defense
00Zks,8/P1R4p/5pk1/4q1p1/5P2/6KP/5QP1/7r b - - 0 51,e5c7 a7a8q c7c3 a8f3,1783,75,82,82,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/CPhnVb98/black#101,
00Zx9,r1b1k1nr/ppp2ppp/3p2q1/4R1B1/2B2P2/7P/P5P1/1N1Q2K1 b kq - 0 14,d6e5 d1d8,859,77,98,327,mate mateIn1 middlegame oneMove,https://lichess.org/s1lQFfLx/black#27,Scotch_Game Scotch_Game_Haxo_Gambit
00a2M,r3r1k1/ppp2p1p/3p2pQ/8/1q6/3B1N2/nBK3PP/7R b - - 3 22,b4c5 c2b3 e8e5 f3e5 d6e5 h6h4,2080,215,-33,8,advantage defensiveMove long middlegame,https://lichess.org/PReNb2iq/black#43,
00a98,4r1k1/p4p2/1p3q1p/1P6/3b2p1/P3B1P1/Q1P2PKP/4R3 w - - 0 32,e3d4 f6f3 g2f1 f3h1,1649,94,81,19,endgame mate mateIn2 short,https://lichess.org/pgdIGRB3#62,
00aBq,r2r2k1/pp3ppp/1qn2b2/3R4/4QB2/1P3N2/P4PPP/4R1K1 b - - 0 18,d8d5 e4e8 a8e8 e1e8,910,83,88,317,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/0AybhVJm/black#35,Queens_Pawn_Game Queens_Pawn_Game_London_System
00aDl,r5k1/1p3p2/2p1ppp1/3p4/2nP4/1QB2B1P/rPP2PP1/qNKR3R w - - 3 22,f3e2 a1b1 c1b1 a2a1,1384,72,95,26371,attraction mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/pc79SSEd#42,
00aEe,rn3rk1/p4p1p/1p4p1/2p5/3n2PP/2Q4N/qPP3B1/2KR3R w - - 2 19,g2a8 d4e2 c1d2 e2c3,1459,133,64,14,crushing fork middlegame short,https://lichess.org/sWKGI4XE#36,French_Defense French_Defense_Paulsen_Variation
00aL1,8/5pr1/1Q4k1/p2pp3/5Rp1/6P1/5PKP/3q4 b - - 1 33,g6h7 f4f5 d1f3 f5f3,2007,79,66,57,advantage endgame short,https://lichess.org/UKybXdi1/black#65,
00aME,r1b2rk1/2qnbppp/3p1n2/1pp5/4PP2/1PNQ1N2/P3B1PP/1RB2RK1 w - - 0 14,d3b5 c8a6 b5a6 a8a6,1307,75,87,609,advantage middlegame short,https://lichess.org/16LXTr5C#26,Center_Game Center_Game_Other_variations
00aNB,8/8/pp3k1K/2p4P/P7/2P5/8/8 w - - 0 44,h6h7 c5c4 h7g8 f6g5 g8f7 b6b5 a4b5 a6b5 f7e6 b5b4,2227,148,39,20,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/yR9wiOTR#86,
00aYp,2rq1rk1/p1n1bp2/1p2p1pN/3nP2p/3P3P/P2Q1N2/1P4P1/RBB3K1 b - - 1 21,g8g7 h6f7 f8f7 d3g6,1797,78,74,71,crushing master middlegame short,https://lichess.org/AaaUgm4I/black#41,
00aZ3,8/6k1/1n6/1K2p1p1/P5P1/1B3r2/1PP5/8 b - - 1 36,b6d5 b3d5 f3f4 a4a5 e5e4 a5a6 e4e3 a6a7,2105,76,88,719,advancedPawn crushing endgame hangingPiece quietMove veryLong,https://lichess.org/0yMvFk5C/black#71,
00abm,r1b1k2r/ppp2p2/2nppq1p/3P2p1/1bP3P1/2N2N2/PP2PPP1/2RQKB1R b Kkq - 0 11,c6e5 d1a4 e8f8 a4b4,1346,76,56,193,crushing fork middlegame short,https://lichess.org/6xRIE4k2/black#21,English_Opening English_Opening_Anglo-Indian_Defense
00ae5,2r1kb1r/1p3pp1/pqn1pnp1/3p4/1P1P1B2/P1N2N1P/2P2PP1/R2QK2R b KQk - 0 13,c6b4 c3a4 b6b5 a3b4,2369,139,100,25,equality middlegame short,https://lichess.org/VPTKzgUW/black#25,
00agR,8/5pp1/p4n1p/1p2k3/8/1PK1P3/P1B2P1P/8 w - - 2 31,h2h3 f6e4 c2e4 e5e4,1929,75,96,2082,crushing endgame short,https://lichess.org/MUIpGzM3#60,
00all,6k1/5ppp/4p1b1/1N1pP3/1P1n4/r7/5PPP/2R2BK1 b - - 0 25,d4b5 c1c8,505,104,89,83,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/84IXBueE/black#49,
00asK,2r3k1/R4ppp/8/4P3/4Q3/1qn3B1/5PPP/2R3K1 w - - 0 30,c1c3 b3d1 e4e1 d1e1,1460,87,86,89,endgame mate mateIn2 short,https://lichess.org/hlWKSG6i#58,
00au3,4B3/8/1p1k1p1p/5Pp1/p1P3P1/1nK4P/1P6/8 b - - 9 48,d6c5 e8a4 b3c1 b2b4,1123,76,89,392,crushing endgame short,https://lichess.org/yPpeNCSO/black#95,
00awL,4q1r1/k2r1Rp1/ppp4p/2Qp4/3P4/2P1P3/PP4P1/2K2R2 w - - 0 35,c5c6 d7f7 f1f7 e8f7,1712,74,87,162,crushing endgame short,https://lichess.org/TPaROV8B#68,
00b58,4k2r/1bq2pb1/4p3/1p4p1/2pn4/R4N2/1P2BPPP/3Q1RK1 w k - 2 17,f3d4 c7h2,1054,80,93,85,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DvqCBvCz#32,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights
00b6f,6k1/8/5B2/1R3pK1/6p1/6P1/P4P1q/8 w - - 0 41,g5f5 h2h5 f6g5 h5f7 f5g4 f7c4,1714,89,77,31,crushing endgame long,https://lichess.org/8DcVY76B#80,
00b7t,r2qr1k1/pb3pp1/1p4n1/3p4/1P2p2p/P1P1N1P1/2Q1PPBP/3R1RK1 w - - 0 20,g2e4 e8e4 c2e4 d5e4 d1d8 a8d8,1522,75,96,3844,advantage long middlegame,https://lichess.org/USUzRjja#38,
00bFH,4r1k1/1q3ppp/3B1n2/p2P4/8/Pp3Q1P/5PPN/1R4K1 w - - 0 27,f3b3 e8e1 b1e1 b7b3,1602,168,100,27,deflection equality middlegame short,https://lichess.org/E8lzVecv#52,
00bGq,1k3r2/ppp2r1p/1b1pQP1p/8/3P3P/2P3R1/Pq4P1/5R1K b - - 0 22,b2b5 e6f7 b5f1 h1h2 f8c8 f7e6,2690,116,87,168,advantage long middlegame,https://lichess.org/GVwrEInE/black#43,
00bQA,r7/6k1/2b1R1n1/1p3nR1/1P1p3p/3P1PpP/2N3P1/6K1 b - - 0 40,f5e7 e6e7 g7f6 g5g6 f6e7 g6c6 e7d7 c6c5,2229,77,87,597,crushing exposedKing master middlegame pin skewer veryLong,https://lichess.org/1NlzMdB5/black#79,
00bQR,2r4r/pp1k1ppp/1q2p3/3pP3/Pb1n4/1P1Q4/3B1PPP/RN3RK1 b - - 5 15,c8c2 a4a5 b6c5 d2b4 c5b4 a1a4,2484,87,84,91,advantage long middlegame,https://lichess.org/1RHiWlzj/black#29,French_Defense French_Defense_Advance_Variation
00bSy,1kr1r3/1pp4p/p2b2p1/3N1p2/P7/3P1Q1P/2R2PP1/2R1q1K1 w - - 7 27,c1e1 e8e1,611,82,100,133,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/s7Pa0Pux#52,
00bTs,2r4k/6bP/8/3p4/pp1qn3/3N1Q2/PPP3R1/1K5R w - - 5 35,g2g7 e4d2 b1a1 d2f3,1088,80,94,945,advantage fork middlegame short,https://lichess.org/PDAfQk7l#68,
00bWA,2r1r1k1/3qbppp/pB6/3ppP2/2p1Q3/P6P/BPP3P1/R4RK1 w - - 0 22,e4e5 e7c5 e5d4 c5d4,1026,84,90,363,crushing middlegame short,https://lichess.org/JvdmqrAX#42,
00bXU,5r1k/p3q1p1/1p4pp/1P1BP1n1/2P1n1P1/5N1P/6Q1/5RK1 b - - 4 34,g5f3 f1f3 f8f3 g2f3,1469,262,100,7,equality middlegame short,https://lichess.org/hnvrdsFu/black#67,
00bZ2,4b1k1/1r2P2p/p1p3pP/6q1/3Q4/PB6/1PP3P1/1K6 b - - 0 36,b7b3 d4g7,1056,77,92,143,endgame mate mateIn1 oneMove,https://lichess.org/PL5NKKII/black#71,
00baZ,r7/8/p1k5/1p1p1pn1/3R3p/2P1P2P/5P2/R5K1 w - - 0 31,d4h4 g5f3 g1g2 f3h4,813,86,88,396,crushing endgame fork short,https://lichess.org/tNXaI1nN#60,
00beo,r4rk1/pb1p2pp/1p2p1q1/2b5/2P5/P1N1B2P/1P2BPP1/R2Q1RK1 w - - 5 18,d1d7 g6g2,1246,77,100,201,middlegame,https://lichess.org/9trsyHbZ#34,English_Opening English_Opening_Mikenas-Carls
00bgO,8/8/1p1nk3/p2N4/2P1p3/PP2K3/8/8 b - - 4 46,e6d7 d5b6 d7c6 b6a4,2422,76,80,138,crushing defensiveMove endgame knightEndgame short,https://lichess.org/kVsJ1quC/black#91,
00bhw,8/2pR3p/1p1b3k/p2B2pP/P1P2rP1/5P2/4r3/5R1K b - - 0 31,f4d4 d5e4 d4e4 f3e4,2243,77,90,619,crushing endgame short,https://lichess.org/CVsMMWzy/black#61,
00blC,5r2/1Pk5/8/K7/8/1P3B2/8/8 w - - 1 47,f3d5 f8f5 b7b8b c7b8 a5b5 f5d5,1031,80,84,48,crushing endgame long pin,https://lichess.org/IdlWudUv#92,
00bmj,r2q1k1r/p1p2ppp/1p6/8/3n2b1/1Q3NP1/PP1N1PP1/3RKB1R w K - 2 15,b3b4 c7c5 b4c4 d8e7 f1e2 b6b5 c4d3 g4f5 d3d4 c5d4,2446,83,38,94,advantage defensiveMove opening pin veryLong,https://lichess.org/FrYWZCWt#28,Queens_Pawn_Game Queens_Pawn_Game_London_System
00bns,5nk1/1pp2ppp/p5q1/4PN2/2P2Q2/1P1rBP1P/r4P1K/4R3 b - - 5 30,f8e6 f5e7 g8f8 e7g6,978,135,68,32,crushing fork master middlegame pin short,https://lichess.org/qMrSgl2S/black#59,
00bnu,2r2rk1/2QR1p1p/p3p1p1/1p4q1/5P2/P1N5/BPP3bP/2K4R w - - 1 20,c7c8 g5f4 c1b1 f8c8,1556,78,88,3247,advantage intermezzo middlegame short,https://lichess.org/zPFxVXT4#38,
00bou,r1b1k1nr/pppp1ppp/3b4/3N2B1/3p4/8/PP1KBPPP/4R2R b kq - 3 11,f7f6 e2h5 e8f8 e1e8,1420,77,77,145,doubleCheck mate mateIn2 middlegame short,https://lichess.org/MIYxu2Dz/black#21,Kings_Pawn_Game Kings_Pawn_Game_McConnell_Defense
00bpH,8/5p2/pq5p/1p5k/6B1/6P1/P6P/2Q4K b - - 0 36,h5g4 c1f4 g4h5 f4f5,1882,77,61,492,endgame mate mateIn2 queenEndgame short,https://lichess.org/vVLXcQQI/black#71,
00byq,2r3k1/2r1bppp/3ppn2/qp6/3BP3/1Q4P1/PP3PBP/1RR3K1 w - - 5 21,d4e3 c7c1 b1c1 c8c1 e3c1 a5e1 g2f1 e1c1,996,81,91,483,advantage fork middlegame pin veryLong,https://lichess.org/gofuvC2L#40,
00bzC,r1r3k1/2p3p1/p2p3p/Pp1Pp3/4P3/3P1p1q/R1Q2P1N/4R1K1 w - - 0 28,g1h1 h3g2,850,77,82,64,mate mateIn1 middlegame oneMove,https://lichess.org/VwQi9pgI#54,
00bzy,4k1r1/p1p5/2P4p/3rNp2/1b1BnP1p/4PR1P/P6K/1R6 b - - 1 27,e4d2 b1b4 d2f3 e5f3,1543,90,84,55,advantage middlegame short,https://lichess.org/hR3zgrkT/black#53,
00c0D,rnb1k2r/ppB2p2/8/3p2p1/3Q2np/2N2NK1/PPP1B1PP/R6R w kq - 0 14,g3h3 g4f2,817,91,76,68,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/JCwpco4I#26,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
00c89,2r2rk1/6pp/p1q5/1pn2p2/1B1pPP2/3Pn1QB/1PP2R1P/6RK b - - 3 24,f8f6 g3g7,400,97,55,315,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/qy4azPDa/black#47,
00cCK,3r4/1p3k1p/p1b2pp1/8/3rN3/P4P2/1P3KPP/3RR3 w - - 0 27,f2e3 d4d1 e1d1 d8d1,1250,77,82,452,crushing endgame short,https://lichess.org/K8cZoJ8R#52,
00cW9,rn2kb1r/1bq2pp1/p3p2p/1p1nP3/2pP3B/2N2N2/1P1QBPPP/R4RK1 b kq - 1 13,f8b4 c3d5 b7d5 d2b4,1052,77,95,1242,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/gmYIh1Kp/black#25,Slav_Defense Slav_Defense_Geller_Gambit
00cZ4,8/2R5/6pk/p3p2p/4Nq2/5n1P/P2R2P1/7K w - - 0 41,d2f2 f4h2,1059,79,87,202,endgame mate mateIn1 oneMove,https://lichess.org/uEKnkWhW#80,
00cZE,4k3/5p2/3r4/pRp3Pp/2P1p3/6P1/1KP4P/8 w - - 0 31,b5c5 e4e3 g5g6 e8f8 c5a5 e3e2,2549,87,70,46,advancedPawn crushing endgame long rookEndgame,https://lichess.org/GXkr4U3u#60,
00ccX,r4rk1/1p1b1pbp/p1pp2p1/8/2PNq3/1P2P2P/PB1Q1PP1/R2R2K1 w - - 0 19,d2d3 e4d3 d1d3 c6c5 b2c3 c5d4,1533,74,93,2074,crushing long middlegame,https://lichess.org/8wwce0l0#36,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Indian_Variation
00ct0,4rrk1/pp4pp/2p1b3/4q3/4Bb2/1PPQ4/P4PP1/R1B2R1K w - - 3 22,c1f4 f8f4 e4h7 g8h8 h1g1 f4h4 f2f4 e5c5,2231,76,86,180,crushing middlegame veryLong,https://lichess.org/LbmI3g6K#42,
00cud,8/5p2/6p1/1p1N1k2/1PbK4/2P3P1/8/8 b - - 0 48,c4f1 d5e3 f5e6 e3f1,861,75,98,1562,crushing endgame fork master short,https://lichess.org/XdT6vR6T/black#95,
00cxG,2r5/3RQ2p/6pk/8/5q1P/1P6/2K5/8 w - - 16 42,c2b2 f4c1 b2a2 c8c2,2056,92,56,51,endgame mate mateIn2 short,https://lichess.org/qctk0UXT#82,
00d1o,r2qk1nr/pbpp1pbp/1p2p1p1/3Pn3/2P1P3/3B1N2/PP3PPP/RNBQ1RK1 w kq - 0 8,c1g5 e5f3 d1f3 d8g5,1121,84,91,734,crushing kingsideAttack opening short,https://lichess.org/Twrqm0Jp#14,English_Defense English_Defense_Other_variations
00d5g,2b2rk1/pp4p1/2p5/4r3/2B5/1P6/P4pK1/5R2 b - - 4 32,g8h8 f1h1 c8h3 h1h3 e5h5 h3h5,1074,80,94,589,endgame long mate mateIn3,https://lichess.org/Vf4zaDk5/black#63,
00d8a,r1b1k2r/1p3p2/p1pqp3/2b2Ppp/4P1n1/2NB3P/PPP3P1/R2QBR1K w kq - 1 15,d1f3 d6h2,1086,79,90,388,master mate mateIn1 middlegame oneMove,https://lichess.org/nWjnzIeC#28,Sicilian_Defense Sicilian_Defense_Kan_Variation
00d9q,1r1q1r2/Q2k3p/2pp1npb/2p2P2/8/2N5/PP3PPP/4RRK1 b - - 0 19,d8c7 e1e7 d7e7 a7c7,1085,80,93,852,attraction crushing deflection middlegame short,https://lichess.org/kbUk4cWh/black#37,
00dCs,rn1q2k1/pbp1nrpp/1p2Q3/8/3P4/B1P1P3/P3NPPP/R4RK1 b - - 2 14,b7d5 a3e7 d8d7 e6d7,1311,75,90,716,advantage middlegame short,https://lichess.org/sdm8JiCZ/black#27,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
00dOP,r2q1k1r/pbp1bppp/1p2pn2/1B2N3/3P1Q2/8/PPP2PPP/R1B2RK1 b - - 5 12,f6d5 f4f7,475,84,100,376,mate mateIn1 oneMove opening,https://lichess.org/RvqmzkCr/black#23,French_Defense French_Defense_Tarrasch_Variation
00dRh,1q5k/1b2Q1pp/pb3p2/1p6/1P2P3/PB3n2/5P1P/3RR1K1 w - - 0 25,g1g2 b8h2 g2f3 h2f2,1736,76,93,1223,crushing middlegame short,https://lichess.org/QvxqC3Zg#48,
00dTO,5q2/5rk1/3p1np1/p1p5/1pP2NP1/3PNp1P/PP5K/3Q4 b - - 1 30,f6d7 f4e6 g7g8 e6f8,832,89,95,2150,crushing endgame fork short,https://lichess.org/AQ7wJCy0/black#59,
00dTd,3r4/ppp1Q3/1b2kP2/8/4qp2/P1Pr4/1P3P2/1K2N3 b - - 5 31,e6d5 e7d8 d5c6 e1d3,2063,79,91,692,advantage endgame hangingPiece short,https://lichess.org/UVi7iEcB/black#61,
00dUW,4k2r/1pb3pp/p4p2/2P1p2b/1PBn4/P3N1P1/3B1P1P/5RK1 w k - 3 23,e3d5 d4f3 g1g2 f3d2,1256,77,85,192,crushing fork middlegame short,https://lichess.org/RnKoYsGf#44,
00dWq,2r1kb2/5p1p/p3p3/1p2P1Q1/1Pq5/P1p3P1/2P4P/2KR1R2 w - - 0 28,g5f4 f8h6 c1b1 h6f4,2149,74,94,963,advantage endgame pin short,https://lichess.org/sRKDDbRV#54,
00dnp,8/Q7/7r/8/6K1/1r2k1p1/6P1/8 b - - 2 64,e3e2 a7a2 e2e3 a2b3,1421,76,94,22390,crushing endgame fork master queenRookEndgame short,https://lichess.org/hMbf0KPM/black#127,
00dpQ,6k1/5ppp/8/4rP2/1r4P1/2RK3P/8/7B b - - 0 47,b4b5 c3c8 e5e8 c8e8,400,113,89,517,backRankMate endgame mate mateIn2 short,https://lichess.org/8DGDxXX7/black#93,
00dqP,r1b2rk1/5p1p/p3pP2/1p1p4/5q1n/1P5P/P1P1QPB1/1K1R2R1 b - - 2 21,f4f6 g2d5 h4g6 d5a8,1834,75,95,2630,advantage discoveredAttack middlegame short,https://lichess.org/6NRhzen2/black#41,
00dt1,Q7/8/3B4/2p5/Krkn4/8/8/8 w - - 1 54,a4a3 d4b5 a3a2 b5c3 a2a1 b4b1,2244,84,95,8190,arabianMate endgame exposedKing fork long mate mateIn3,https://lichess.org/AQkAsoMX#106,
00dwJ,2r5/2r3k1/p1q1b1pp/3pn3/3R4/4P1N1/PQ4PP/R5K1 b - - 7 32,c6c1 a1c1 c7c1 g3f1,1983,74,96,2752,advantage defensiveMove middlegame short,https://lichess.org/jAiL6A2t/black#63,
00dyB,2rq1r2/4pBkp/pn1P1bp1/1p2N3/3PR3/P4Q2/1P3PPP/3R2K1 w - - 1 25,f7e6 f6e5 d6e7 d8e7 f3e3 e7e6,1887,75,83,206,advantage long master middlegame,https://lichess.org/DAndMjSb#48,
00dzs,3k1b1r/1p1n1ppp/1B6/1p6/8/5K2/PPr2PPP/3RR3 b - - 1 19,d8c8 e1e8,789,102,91,252,mate mateIn1 middlegame oneMove,https://lichess.org/zvBG4Lv4/black#37,
00e5u,2r2r2/1p2k1p1/p5p1/P1P3N1/3bPBpP/3K2P1/2P5/7R b - - 0 29,f8d8 f4d6 d8d6 c5d6 e7d6 d3d4,1448,88,67,50,crushing endgame exposedKing long,https://lichess.org/n153s8Fx/black#57,
00e63,r4r1k/pp4pp/1qpp1b2/4p3/N3P3/3Q4/PPP2PPP/3RR1K1 b - - 3 16,b6d4 d3b3 b7b5 d1d4,1853,79,79,47,advantage discoveredAttack middlegame short trappedPiece,https://lichess.org/9lp8nVz7/black#31,Scotch_Game Scotch_Game_Other_variations
00e6J,r5k1/pb2r1p1/1p2pQ2/2b1N3/5P2/PP5P/4p2K/3R2R1 w - - 0 33,d1e1 c5g1 e1g1 e2e1q f6e6 e7e6,1494,76,88,112,advancedPawn advantage long middlegame promotion,https://lichess.org/S92jnNLj#64,
00e7H,8/7p/p1p4k/1p1p4/3Qpq2/2P2NpP/PP4K1/8 w - - 0 44,f3d2 c6c5 d4c5 f4d2,1901,75,94,9424,advantage deflection endgame master masterVsMaster short,https://lichess.org/DTE43D0V#86,
00e88,r3kb1r/pp1q1p1p/8/2np2p1/5N2/6P1/PPQPPP1P/R1B2RK1 w kq - 0 16,c2c3 d5d4 f4h5 d4c3,2025,80,86,44,advantage middlegame short,https://lichess.org/5yy8lf1s#30,English_Opening English_Opening_Anglo-Indian_Defense
00eAX,6k1/ppprN1pp/8/8/2r5/2P5/P5PP/3R1RK1 b - - 5 26,d7e7 d1d8 e7e8 d8e8,788,75,100,421,endgame mate mateIn2 rookEndgame short,https://lichess.org/MrdsMkpV/black#51,
00eB8,4rb2/2p1q2k/p1Pp2p1/1p1Q3p/7P/2P2R2/PP4P1/1K6 b - - 1 34,f8h6 f3f7 h6g7 f7e7,958,75,96,2651,advantage endgame fork short,https://lichess.org/KYL3UuaC/black#67,
00eC6,2kr4/1p3p2/1P6/Q1ppP3/3NnPqp/8/P5KP/2R1R3 w - - 1 29,g2h1 e4f2,988,128,83,20,master mate mateIn1 middlegame oneMove,https://lichess.org/Z0Kq2Ar8#56,
00eCY,8/6p1/5p1p/R5kP/2b3P1/1r3PK1/8/8 b - - 4 61,c4d5 a5d5 f6f5 d5f5,601,86,95,392,endgame hangingPiece mate mateIn2 short,https://lichess.org/LXHmo9rD/black#121,
00eF9,8/8/Rp1r4/2p5/P1P1kp2/1P6/4K3/8 w - - 2 57,a4a5 f4f3 e2f2 d6d2,1214,87,87,51,crushing endgame rookEndgame short,https://lichess.org/JdY4zfQY#112,
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1296,78,93,2690,crushing endgame rookEndgame short,https://lichess.org/uwded1rg/black#77,
00eGy,8/6k1/pp2p3/3pPpp1/PPpP1n2/2P3KP/2R5/8 w - - 2 39,h3h4 f4h5 g3f2 g5g4,2277,78,81,127,advantage defensiveMove endgame short,https://lichess.org/6A7qLhc2#76,
00eIQ,r3k2r/1bBq1pbp/pp2pn2/8/3PP3/2NB4/PPP3PQ/2KR2N1 b kq - 0 15,d7d4 d3b5 a6b5 d1d4,1384,75,73,119,crushing discoveredAttack middlegame short,https://lichess.org/bGq8tHWT/black#29,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
00eLW,8/8/3q3k/5Q2/4p3/4P2P/5pK1/8 w - - 0 42,f5f4 d6f4 e3f4 e4e3,1071,78,88,1246,crushing endgame queenEndgame short,https://lichess.org/jhaADLF2#82,
00eNa,rnb1k2r/p1p2ppp/1p3n2/2b1N1B1/3qP3/3P4/PPP3PP/RN1QKB1R w KQkq - 1 8,e5f3 d4f2,1144,76,100,215,mate mateIn1 oneMove opening,https://lichess.org/P6b1EEqI#14,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
00eOw,r2r2k1/pp3pp1/5q1p/4p3/3p4/2N1P3/PPQ2P1R/2K4R w - - 0 25,e3d4 e5d4 c1b1 d4c3,1674,74,87,104,crushing middlegame short,https://lichess.org/QAjxFUBC#48,
00eQx,5r1k/R5bp/6p1/p2Bq3/p3P3/6PK/7P/4Q3 w - - 7 39,a7a5 e5h5 h3g2 h5f3,1182,74,94,1037,crushing endgame short,https://lichess.org/fhgCrd1k#76,
